mID,kID
331,1718
331,1720
331,3800
331,10084
331,10364
331,12616
61791,2051
61791,2172
61791,4392
61791,4565
61791,14759
61791,15149
8204,1155
8204,10235
8204,14768
8204,156282
47964,258
47964,591
47964,2139
47964,10685
47964,186450
10733,1556
10733,3776
9806,1308
9806,1328
9806,1701
9806,2041
9806,4391
9806,4769
9806,6110
9806,9715
1408,911
1408,1454
1408,1969
1408,3799
1408,12988
32657,1299
32657,9649
32657,223438
607,1308
607,1381
607,1568
607,1826
607,2173
607,2428
607,2547
607,3243
607,9951
863,2598
863,3246
863,3800
863,6054
863,179431
863,187065
5175,179431
2655,1328
2655,3358
2655,10112
2655,10224
2655,162846
22794,10637
22794,156810
8355,3450
8355,6255
8355,10787
8355,12616
8355,179431
8355,209714
116745,486
116745,1003
116745,15097
4327,779
4327,5248
4327,33626
4327,33705
1422,1568
1422,1680
1422,6149
1422,9713
1422,10391
1422,11199
1422,11578
10674,4344
10674,4613
10674,5600
10674,7376
10674,12554
7446,886
7446,8201
7446,10787
7446,162262
7446,179431
65754,570
65754,736
65754,818
65754,917
65754,2157
65754,2652
65754,4470
65754,5340
65754,9714
65754,10714
65754,10941
65754,12361
1572,258
1572,444
1572,483
1572,642
1572,703
1572,720
1572,1321
1572,1552
1572,3799
1572,5572
1572,6149
1572,9663
1572,9758
1572,10950
1572,14512
1572,14601
1572,14819
1572,15483
1572,18525
1572,187844
1572,219404
10528,703
10528,1909
10528,4252
10528,5638
10528,9104
10528,9826
10528,10028
271969,10085
10865,658
10865,10336
10865,14785
10865,33696
258509,10987
258509,11477
258509,179430
258509,179431
2253,220
2253,236
2253,258
2253,441
2253,836
2253,1157
2253,1956
2253,4812
2253,6054
2253,9758
2253,14819
10661,242
10661,536
10661,539
10661,928
10661,2336
257344,282
257344,5801
257344,209714
644,310
644,530
644,549
644,803
644,936
644,1603
644,2393
644,3205
644,3246
644,3249
644,4565
644,9951
644,40850
644,161891
10756,2343
10756,3358
10756,14724
10756,162846
10756,179430
686,818
686,1432
686,1508
686,1603
686,3412
686,10706
686,11001
686,14760
686,15246
9383,627
9383,4005
9383,14760
9383,160130
179,242
179,407
179,409
179,441
179,836
179,9748
179,9826
179,15053
179,15155
179,18525
76285,351
76285,209714
76285,223438
1996,483
1996,1454
1996,1456
1996,6956
1996,12354
1996,41586
1996,41645
1996,184134
291805,212
291805,478
291805,2343
291805,2908
291805,7002
291805,9663
291805,9748
291805,10051
291805,10562
10003,220
10003,2139
1535,470
1535,478
1535,591
1535,2106
2067,839
2067,1612
2067,3801
2067,9951
2067,12405
2067,14626
46195,1161
46195,2551
46195,2646
46195,4344
46195,18165
46195,179431
2277,803
2277,3249
2277,6089
2277,9685
2277,14544
10357,1552
10357,3347
10357,12670
4477,242
4477,949
8665,339
8665,2111
8665,187056
9387,1522
9387,234213
921,396
921,1952
921,2783
921,2792
921,4487
921,4613
921,5565
921,5600
921,6075
4464,643
4464,2355
4464,3525
4464,5571
664,1157
664,2213
664,3338
664,3875
664,5096
664,5543
664,9276
664,10617
664,15160
8358,911
8358,1252
8358,9957
8358,12617
9836,270
9836,1357
9836,2172
9836,3028
9836,9673
9836,9986
9836,10794
9836,11500
9836,12990
9836,18035
9836,179431
2502,220
2502,782
2502,818
2502,1453
2502,1589
2502,2251
2502,9663
2502,9937
2502,10562
2502,10950
2502,11134
2502,14819
2502,14967
2502,15483
2502,18522
2502,186450
2502,188955
9772,378
9772,417
9772,736
9772,833
9772,1562
9772,7188
9772,10410
9772,12371
9772,41249
9772,188955
161,378
161,3688
161,14570
52451,9791
52451,209714
76492,616
76492,2343
76492,3133
76492,3633
76492,4062
76492,5891
76492,6737
76492,12377
76492,160130
76492,179431
76492,231407
4523,351
4523,2011
4523,3205
4523,4344
4523,7376
4523,10336
4523,170362
59961,591
59961,14819
10481,212
10481,378
10481,3398
10481,5424
10481,15162
59108,1418
59108,4543
59108,12547
59108,18525
59108,33632
1581,65
1581,212
1581,886
1581,1441
1581,1655
1581,9799
1581,12670
1581,171366
1581,187056
1581,207317
9798,417
9798,521
9798,720
9798,769
9798,1284
9798,1666
9798,1936
9798,2051
9798,3376
9798,6078
9798,9937
9798,10092
9798,10391
9798,10410
9798,10909
9798,14536
9798,18420
22897,3687
22897,187056
298,585
298,9727
298,9748
298,10051
298,14570
7484,414
7484,1262
7484,2101
7484,2522
7484,3713
7484,5774
7484,10468
157350,818
157350,4565
157350,14751
157350,162988
157350,223438
853,1442
853,1589
853,1956
10159,414
10159,800
10159,801
10159,1721
10159,6956
10159,10787
9593,2343
9593,9732
9593,11931
9593,15252
9593,160612
1904,233
1904,549
1904,1156
1904,1411
1904,1956
9615,830
9615,1926
9615,3796
9615,33885
9615,159953
51052,65
51052,1991
51052,179431
51052,187056
51052,207317
297,314
297,699
297,2407
297,3684
297,10791
297,10855
297,13005
297,33626
9884,949
9884,1812
9884,2148
9884,2733
9884,9748
9884,14601
16858,837
16858,886
16858,9732
16858,15160
16858,157959
16858,160840
62764,2013
62764,3205
62764,4252
62764,10842
62764,46951
62764,169341
62764,179431
22538,179430
12107,10125
12107,18035
12107,179431
9637,3392
49049,279
49049,417
49049,853
49049,934
49049,3703
49049,4458
49049,4565
49049,6149
49049,9685
49049,9717
49049,10292
49049,10349
49049,12371
49049,13142
49049,14687
49049,14742
49049,14819
49049,15009
49049,15108
49049,18026
49049,18712
49049,162988
9339,802
9339,1022
9339,1786
9339,2301
9339,3737
9339,4379
9339,10103
9339,11612
9339,13027
9339,15162
9339,156282
16281,1299
16281,3335
16281,5404
16281,9706
16281,9717
16281,10292
16281,12377
39691,13006
39691,179430
39691,179431
39691,209714
8247,704
8247,818
8247,1452
8247,1721
8247,3713
8247,3822
8247,4769
8247,6170
11253,9715
11253,11196
11253,14819
11253,155030
11253,163074
1949,387
1949,582
1949,627
1949,736
1949,918
1949,1583
1949,3152
1949,4399
1949,6149
1949,9826
1949,10714
1949,12193
8452,402
8452,2964
8452,9826
8452,11628
8452,18069
8452,162988
310,186
310,305
310,488
310,542
310,725
310,917
310,1605
310,6150
310,6157
310,9649
310,9844
27578,331
27578,779
27578,1589
27578,2041
27578,3070
27578,3450
27578,10084
27578,10685
27578,14765
27578,14964
27578,159753
27578,179431
954,90
954,212
954,470
954,591
954,949
954,1308
954,1568
954,2001
954,3268
954,3269
954,3530
954,4289
954,6104
954,10364
954,10988
954,11134
954,33705
70160,3298
70160,4565
70160,11322
70160,18249
70160,223438
45243,1381
45243,11199
45243,179431
364,65
364,417
364,848
364,849
364,853
364,3298
364,5570
364,6969
364,7002
364,9715
364,14819
364,163074
364,163455
7518,1950
7518,2522
7518,5774
7518,6362
7518,18165
11544,1156
11544,1603
11544,1668
11544,2393
11544,2766
11544,4862
11544,10336
11544,15162
9986,1701
9986,3875
9986,3986
9986,4931
9986,5698
9986,6054
9986,6464
9986,9713
9986,10084
9986,10349
9986,11477
9986,18035
8656,840
8656,1432
8656,4040
8656,4803
8656,5096
8656,14626
8656,187056
8656,199076
146216,90
146216,212
146216,591
146216,2139
9291,378
9291,579
9291,1563
9291,1936
9291,6075
55301,9663
11665,246
11665,470
11665,949
11665,2052
11665,3800
11665,10988
6964,965
6964,2336
6964,187056
11324,818
11324,2041
11324,5340
11324,11207
11324,208611
12193,65
12193,9799
12193,10041
12193,207317
9928,1436
9928,4480
9928,14544
9928,193305
754,1568
754,1666
754,3927
754,5572
754,6062
754,9748
754,9758
754,10614
754,10950
754,11612
754,12670
754,14601
754,14687
754,18525
754,187844
10202,187710
4147,18712
50546,966
50546,1936
50546,4585
50546,6038
50546,9673
50546,9767
50546,9963
1701,378
1701,502
1701,720
1701,822
1701,1420
1701,1568
1701,1666
1701,3930
1701,4245
1701,10685
1701,10950
1701,11207
1701,14570
1701,14601
1701,14707
1701,14819
1701,15234
1701,18034
13027,310
13027,521
13027,1308
13027,1562
13027,1576
13027,1812
13027,7375
13027,18525
2289,1014
2289,1465
2289,1872
2289,2038
20504,3096
20504,4458
20504,4565
20504,6150
9574,1436
9574,8044
9574,10125
9574,13027
11618,818
11618,2754
11618,3098
11618,3358
11618,4142
11618,5918
11618,9714
11618,10224
11618,156075
2300,6075
2300,6496
2300,13005
12096,642
12096,5340
12096,15127
12096,217324
10200,1603
10200,1612
10200,2227
10200,4210
10200,6086
10200,9714
10200,9738
10200,9951
10200,10150
10200,10891
10200,11117
10200,14755
10200,15271
8834,242
8834,591
8834,720
8834,782
8834,1328
8834,1523
8834,1749
8834,1812
8834,2340
8834,2564
8834,3713
8834,6078
8834,6086
8834,6318
8834,9665
8834,9826
8834,9937
8834,10410
8834,13006
8834,187844
228150,1956
228150,2652
228150,6091
228150,11064
228150,11117
41515,10468
41515,209714
9023,3714
9023,6089
9023,9823
9023,10336
9023,156234
38317,11477
38317,14760
38317,15149
38317,179431
2157,4379
2157,15246
14462,2944
14462,2952
14462,10410
161795,9673
161795,14638
161795,156104
159824,612
159824,616
159824,1576
159824,2343
159824,3633
159824,4062
159824,5891
159824,6038
159824,6737
159824,12377
159824,160130
2135,2964
2135,5455
9822,690
9822,3737
9705,293
9705,2157
9705,13015
9705,14819
9705,156121
9705,179430
1656,387
1656,470
1656,494
1656,534
1656,1701
1656,5809
1656,9725
1656,15160
1656,179585
12159,634
12159,1449
12159,5918
12159,6154
12159,6155
12159,210530
9678,494
9678,1155
9678,2870
4442,380
4442,2132
4442,179430
75,83
75,833
75,839
75,840
75,843
75,1704
75,1705
75,3243
330770,428
330770,658
330770,966
330770,5202
330770,10721
330770,11221
330770,187056
9433,1003
9433,2522
9433,3593
9433,3800
9433,9937
9433,10349
9433,10468
9433,223059
19959,402
19959,4565
11973,840
11973,1815
11228,444
11228,586
11228,720
11228,1261
11228,1701
11228,1749
11228,4776
11228,5369
11228,10349
11228,10617
11228,14512
11228,14601
11228,14755
11228,15162
11228,18029
11228,189102
11228,207317
11228,219404
77951,12616
77951,209714
5491,818
5491,4458
5491,4565
5491,14909
5491,159955
10715,470
10715,4391
10715,209220
10197,10937
10197,179431
10197,208992
9562,1992
9562,4379
9562,10466
9922,279
9922,6092
9922,12332
9447,4931
9447,4932
9447,11477
9447,15162
274854,242
274854,616
8870,839
8870,2964
8870,14626
8870,156810
9992,1158
9992,4391
9992,6956
9992,10941
9992,18035
9992,170362
36970,270
36970,658
36970,1357
36970,4676
36970,179431
10077,3737
10077,4379
10077,9840
10077,12616
76649,1395
76649,3691
76649,5096
76649,6917
76649,10617
76649,14906
76649,155212
76649,209714
293644,209714
453,30
453,222
453,2038
453,2051
453,2303
453,6009
453,6262
8587,2143
8587,6464
8587,11436
8587,13084
72545,10364
72545,156091
72545,179431
72545,209714
109451,1436
109451,10637
109451,14760
9533,6259
9533,10714
9533,18525
2023,643
2023,2673
2023,3525
71880,179431
584,416
584,830
584,999
584,12670
584,33885
584,159953
309809,490
309809,3800
309809,4414
309809,4565
309809,9736
309809,9825
309809,10226
309809,10707
309809,10873
309809,12663
309809,15101
309809,209714
4858,9714
4858,9951
4858,10685
4858,14909
4858,161891
17711,4414
17711,10267
17711,11687
17711,167043
328111,2551
328111,11500
328111,15162
328111,18165
328111,168346
8698,83
8698,3133
8698,4197
8698,160130
93456,4289
93456,13072
93456,15300
93456,179431
93456,190999
93456,209714
602,1612
602,1627
602,4097
602,4278
602,6091
602,9738
602,9831
602,9951
602,14643
330,911
330,1718
330,1720
330,12616
330,223059
953,2043
953,3028
9693,458
9693,526
9693,2618
9693,2964
9693,4565
9693,4630
9693,4995
9693,6150
9693,10349
9693,41589
36657,1852
36657,8828
36657,9715
36657,9717
36657,10761
8909,782
8909,1872
8909,2908
8909,3045
8909,9748
9802,582
9802,1812
9802,18525
950,3528
950,4414
950,4663
1824,563
1824,1453
1824,1668
1824,2336
1824,9799
2976,1566
2976,1691
2976,2136
2976,2571
2976,6027
2976,6275
2976,6706
2976,12965
2976,158375
2976,160910
2976,165317
2976,208992
11026,1328
11026,1523
11026,2626
11026,9714
11026,10093
11026,10842
11026,14999
11026,41586
11026,161261
75656,90
75656,974
75656,1328
75656,1812
75656,2343
75656,2411
75656,5340
75656,10051
75656,10410
75656,10594
75656,10685
75656,14512
75656,14570
75656,14601
594,242
594,822
594,1459
594,2173
594,2568
594,3016
594,3017
594,6054
15189,2393
15189,13014
15189,179431
11678,486
11678,8624
6538,521
6538,567
6538,591
6538,720
6538,1705
6538,2106
6538,2336
6538,2808
10555,1357
10555,1701
10555,3045
10555,7879
10555,10336
10555,15097
10555,187056
1125,532
1125,554
1125,577
1125,596
1125,634
1125,837
1125,1803
1125,3089
1125,4344
1125,4746
1125,9457
1125,10229
1125,12990
1125,18021
1125,33457
1125,34094
1125,41591
4551,4129
612,90
612,441
612,536
612,922
612,1228
612,1562
612,2051
612,2070
612,9748
9567,4595
9567,8570
37821,782
203801,470
203801,2106
203801,9714
203801,10988
203801,167316
2539,213
2539,456
2539,641
2539,970
2539,1157
2539,1650
2539,2173
2539,2356
2539,2568
2539,2783
2539,3200
2539,4034
2539,5565
2539,5616
2539,5625
2539,6069
2539,9457
2539,10707
2539,14638
2539,170652
9297,1299
9297,1328
9297,4290
9297,10103
9297,10226
9297,10364
9297,208349
3172,378
6520,10466
1439,393
1439,494
1439,2052
1439,2122
1439,3434
1439,3998
1439,5600
1439,9920
1439,10508
1439,14643
37958,351
37958,6092
2026,1812
2026,1930
2026,4668
2026,14903
7450,1299
7450,4270
7450,4565
7450,9882
7450,9951
7450,10336
7450,10364
11375,897
11375,2708
9425,1826
9425,4565
9425,10158
9425,163561
25769,966
25769,1333
25769,4884
25769,10349
25769,14782
25769,188957
23685,33465
23685,179430
11866,642
11866,4237
11866,10617
11866,12617
11866,18034
9741,494
9741,5451
9741,5809
9741,9715
9741,9937
9741,163455
211672,3487
211672,179430
211672,179431
211672,190999
211672,209714
23629,1411
23629,2486
23629,2884
23629,10685
23629,14544
23629,14819
8688,585
8688,2792
8688,3045
8688,4487
8688,9937
8688,15090
8688,15155
10153,270
10153,1603
10153,1826
10153,2340
10153,9951
10153,11268
153518,2041
153518,2646
153518,4931
153518,11477
153518,41645
153518,209714
8676,720
8676,1227
8676,1422
8676,1666
8676,1938
8676,1964
8676,2580
8676,3342
8676,3345
8676,6956
8676,9823
8676,10503
8676,13142
8676,14785
8676,15160
20829,3485
20829,10163
4349,441
4349,782
4349,949
4349,1653
4349,1812
4349,3713
4349,5340
4349,6149
4349,13015
4349,18525
9718,6157
9718,15160
9718,159953
9718,179430
9718,179431
10808,5774
10808,10468
10808,18165
197,30
197,388
197,3754
197,4097
25,1589
25,4405
25,188114
35,494
35,1889
35,4931
35,6898
35,7464
35,9673
35,9880
35,10041
35,157303
35,179431
11086,387
11086,769
11086,3246
11086,12396
11086,13028
10477,271
10477,795
10477,3658
10477,5614
1997,380
1997,963
1997,3713
1997,4809
1997,5744
1997,9920
1997,41586
6947,1328
6947,5774
6947,11004
3050,187056
2675,4237
2675,4932
2675,6150
2675,9951
2675,10235
2675,11004
2675,14909
809,378
809,2343
809,2434
809,2676
809,3453
809,4152
809,4375
809,6187
920,830
920,1926
920,3796
920,4948
920,6054
920,6075
920,11500
920,12670
920,167043
920,179430
920,179431
4806,1415
4806,2796
4806,12193
4806,13027
4806,14534
7451,999
7451,2106
7451,2808
7451,3530
7451,10364
7451,10456
228165,270
228165,658
228165,3412
228165,4237
228165,10267
228165,209220
3595,800
3595,1452
3595,1812
3595,9937
3595,18525
3595,33626
16869,90
16869,1008
16869,1430
16869,1666
16869,1956
16869,2606
16869,2652
16869,4426
16869,10144
16869,10292
16869,11105
16869,14819
16869,163656
879,334
879,1400
879,1938
879,2486
879,5600
879,6187
879,10084
1573,502
1573,720
1573,736
1573,818
1573,822
1573,5572
1573,8015
1573,9663
1573,10794
1573,10950
1573,13015
1573,14601
1573,14765
1573,14819
1573,15246
1573,33553
1573,156788
9257,2434
9257,3543
9257,6110
9257,12670
1903,1453
1903,1595
1903,4563
9697,663
9697,3684
9697,4769
9697,6154
9697,8181
9697,179430
395,83
395,1297
395,1826
395,1949
395,9951
395,226177
23398,10987
23398,10988
23398,179430
23398,179431
23398,187056
10590,422
10590,2534
10590,2957
10590,6092
10590,9672
10590,11139
10590,13065
10590,14601
10590,14643
10590,34079
117263,833
117263,41249
200,161176
44943,83
44943,1701
44943,4405
44943,4630
44943,4948
44943,5385
44943,5404
44943,9951
44943,10141
44943,10349
44943,12670
44943,14643
44943,15017
44943,187710
44943,188114
587,291
587,494
587,616
587,1357
587,1495
587,2038
587,5938
587,10163
587,14534
587,14751
10395,596
10395,4197
10395,12564
57212,2504
57212,2673
57212,13129
57212,18029
57212,33457
57212,156234
152760,1956
152760,2652
2756,270
2756,658
2756,3243
2756,3312
2756,4862
2756,6255
2756,10503
2756,14785
2756,155334
33909,179431
49017,3133
49017,3633
49017,4197
49017,14643
49017,231407
9882,789
9882,7336
9882,18525
2270,616
2270,818
2270,1605
2270,3071
2270,3258
2270,3412
2270,4152
2270,9920
2270,10048
2270,10842
978,486
978,1201
978,1262
978,1956
978,1968
978,13027
44564,596
44564,1326
44564,1328
44564,5340
44564,6054
44564,9104
44564,9673
44564,9713
44564,12392
3132,502
3132,591
3132,782
3132,2334
3132,2348
3132,3979
3132,4654
3132,7375
3132,9758
3132,10085
3132,10325
3132,10950
3132,11134
3132,14967
3132,15483
3132,18107
3132,18420
3132,33705
8814,3822
8814,41645
8427,1930
8427,2792
8427,4289
8427,7188
8427,187056
52520,3133
52520,5600
52520,12564
52520,156395
52520,231407
80585,4344
80585,13130
80585,165100
10592,577
10592,1956
10592,1968
10592,4595
10592,6091
10592,10685
10592,11038
10592,13065
10592,160910
49021,10084
11535,554
11535,1395
11535,4565
11535,5970
11535,6075
10550,1465
10550,33705
11258,798
11258,2217
11258,2227
11258,160488
201088,949
201088,1576
201088,2095
201088,2157
201088,2812
201088,4776
201088,6104
201088,9937
201088,10085
201088,10410
201088,10562
201088,10718
201088,10950
201088,12361
201088,13015
201088,18522
201088,158111
5137,212
5137,486
5137,736
5137,1373
5137,14544
3093,255
3093,572
107846,378
107846,789
107846,3799
107846,10092
107846,10568
107846,10685
107846,14536
188207,2035
188207,162861
4614,591
4614,949
4614,1815
4614,2106
4614,155723
24021,3133
24021,3687
24021,4197
24021,4978
24021,12564
24021,231407
11371,159431
20352,6783
20352,7393
20352,9823
20352,10551
20352,12663
20352,13014
20352,15300
20352,157499
20352,161155
20352,179431
20352,190999
20352,209714
11517,380
11517,1552
11517,14512
214756,9663
214756,179430
214756,187065
26428,186
26428,490
26428,1160
26428,1605
26428,6091
26428,6158
26428,6165
26428,9682
26428,9725
26428,14704
26428,40850
9824,1562
9824,4613
9824,4924
9824,6737
9824,9715
9824,9717
9824,10183
9824,10267
9824,11931
9824,160130
48988,1157
48988,6038
48988,6089
48988,9713
9008,470
9008,918
9008,3664
9008,4434
9008,12193
300673,9672
300673,10349
300673,11107
300673,168683
300673,208611
300673,209714
12113,321
12113,769
12113,818
12113,3737
12113,9849
38778,2161
38778,9678
38778,179430
38778,179431
72331,840
72331,3133
72331,179585
72331,207928
72331,209714
1844,212
1844,613
1844,1418
1844,1437
1844,1448
1844,1568
1844,1936
1844,2483
1844,9727
1844,10051
1844,14669
